Time,CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
16:10:00,4.598717E+03,2.640479E+04,1.555111E-01,2.310385E+00,7.819681E+03,2.562181E+04,2.644318E-01,2.241850E+00,2.189507E+04,2.974578E+04,7.404079E-01,2.602681E+00,7.960262E+03,7.320375E+03,2.691647E-01,6.405458E-01,5.285190E+03,4.256355E+03,1.787106E-01,3.724444E-01,7.813927E+03,6.009052E+03,2.642166E-01,5.258148E-01,5.274710E+03,9.934425E+03,1.783562E-01,8.692736E-01,8.767033E+03,9.222007E+03,2.964450E-01,8.069349E-01,5.769483E+03,5.542765E+03,1.950864E-01,4.850026E-01,8.641278E+03,7.886424E+03,2.921927E-01,6.900813E-01,5.803018E+03,1.122056E+04,1.962204E-01,9.818039E-01,1.201614E+04,1.010423E+04,4.063108E-01,8.841287E-01,7.805957E+03,6.115390E+03,2.639480E-01,5.351070E-01,1.191779E+04,8.798701E+03,4.029850E-01,7.699053E-01,7.863846E+03,1.179799E+04,2.659054E-01,1.032327E+00
16:20:00,4.581327E+03,2.669235E+04,1.549230E-01,2.335551E+00,7.815023E+03,2.559838E+04,2.642743E-01,2.239800E+00,2.187657E+04,2.983211E+04,7.397821E-01,2.610234E+00,7.961153E+03,7.144054E+03,2.691949E-01,6.251181E-01,5.285724E+03,4.210903E+03,1.787286E-01,3.684673E-01,7.814818E+03,5.974870E+03,2.642467E-01,5.228237E-01,5.275244E+03,1.009163E+04,1.783743E-01,8.830269E-01,8.765977E+03,9.043663E+03,2.964092E-01,7.913303E-01,5.768816E+03,5.493894E+03,1.950639E-01,4.807264E-01,8.640216E+03,7.849203E+03,2.921567E-01,6.868242E-01,5.802352E+03,1.137771E+04,1.961979E-01,9.955530E-01,1.201230E+04,9.950373E+03,4.061809E-01,8.706668E-01,7.803538E+03,6.081560E+03,2.638662E-01,5.321469E-01,1.191393E+04,8.785225E+03,4.028544E-01,7.687260E-01,7.861428E+03,1.197096E+04,2.658236E-01,1.047460E+00
16:30:00,4.560104E+03,2.698752E+04,1.542053E-01,2.361383E+00,7.810338E+03,2.557401E+04,2.641159E-01,2.237667E+00,2.185822E+04,2.991218E+04,7.391616E-01,2.617239E+00,7.961812E+03,6.986758E+03,2.692172E-01,6.113551E-01,5.286120E+03,4.163536E+03,1.787420E-01,3.643226E-01,7.815476E+03,5.941546E+03,2.642689E-01,5.199076E-01,5.275640E+03,1.022128E+04,1.783876E-01,8.943694E-01,8.764915E+03,8.883708E+03,2.963733E-01,7.773348E-01,5.768146E+03,5.442583E+03,1.950412E-01,4.762366E-01,8.639148E+03,7.812234E+03,2.921206E-01,6.835893E-01,5.801682E+03,1.150708E+04,1.961752E-01,1.006871E+00,1.200850E+04,9.813583E+03,4.060524E-01,8.586982E-01,7.801144E+03,6.044440E+03,2.637852E-01,5.288988E-01,1.191011E+04,8.770721E+03,4.027253E-01,7.674566E-01,7.859035E+03,1.211530E+04,2.657428E-01,1.060088E+00
16:40:00,4.536177E+03,2.728811E+04,1.533962E-01,2.387687E+00,7.805671E+03,2.554887E+04,2.639580E-01,2.235468E+00,2.184019E+04,2.998591E+04,7.385520E-01,2.623690E+00,7.962246E+03,6.848839E+03,2.692318E-01,5.992878E-01,5.286381E+03,4.114748E+03,1.787508E-01,3.600536E-01,7.815907E+03,5.915002E+03,2.642835E-01,5.175849E-01,5.275901E+03,1.032046E+04,1.783965E-01,9.030462E-01,8.763856E+03,8.742704E+03,2.963375E-01,7.649977E-01,5.767478E+03,5.389442E+03,1.950186E-01,4.715869E-01,8.638083E+03,7.781847E+03,2.920846E-01,6.809303E-01,5.801014E+03,1.160578E+04,1.961526E-01,1.015506E+00,1.200477E+04,9.694361E+03,4.059262E-01,8.482670E-01,7.798793E+03,6.004628E+03,2.637057E-01,5.254152E-01,1.190636E+04,8.761545E+03,4.025985E-01,7.666536E-01,7.856687E+03,1.222810E+04,2.656633E-01,1.069956E+00
16:50:00,4.510257E+03,2.759351E+04,1.525197E-01,2.414411E+00,7.801035E+03,2.552395E+04,2.638013E-01,2.233287E+00,2.182252E+04,3.005403E+04,7.379544E-01,2.629649E+00,7.962486E+03,6.728090E+03,2.692400E-01,5.887231E-01,5.286526E+03,4.064523E+03,1.787557E-01,3.556587E-01,7.816145E+03,5.899629E+03,2.642916E-01,5.162399E-01,5.276046E+03,1.037959E+04,1.784014E-01,9.082192E-01,8.762804E+03,8.618565E+03,2.963019E-01,7.541363E-01,5.766813E+03,5.334519E+03,1.949962E-01,4.667811E-01,8.637024E+03,7.762720E+03,2.920488E-01,6.792569E-01,5.800349E+03,1.166387E+04,1.961302E-01,1.020587E+00,1.200111E+04,9.590598E+03,4.058026E-01,8.391885E-01,7.796490E+03,5.962138E+03,2.636278E-01,5.216973E-01,1.190268E+04,8.762370E+03,4.024743E-01,7.667258E-01,7.854385E+03,1.229925E+04,2.655855E-01,1.076180E+00
17:00:00,4.482801E+03,2.790546E+04,1.515912E-01,2.441707E+00,7.796434E+03,2.550204E+04,2.636457E-01,2.231370E+00,2.180522E+04,3.011949E+04,7.373695E-01,2.635377E+00,7.962570E+03,6.621182E+03,2.692428E-01,5.793695E-01,5.286576E+03,4.012794E+03,1.787574E-01,3.511324E-01,7.816226E+03,5.898942E+03,2.642943E-01,5.161802E-01,5.276097E+03,1.039067E+04,1.784031E-01,9.091868E-01,8.761758E+03,8.508003E+03,2.962666E-01,7.444630E-01,5.766153E+03,5.277799E+03,1.949739E-01,4.618180E-01,8.635972E+03,7.758613E+03,2.920132E-01,6.788979E-01,5.799690E+03,1.167283E+04,1.961078E-01,1.021370E+00,1.199753E+04,9.499018E+03,4.056816E-01,8.311760E-01,7.794237E+03,5.916958E+03,2.635517E-01,5.177440E-01,1.189909E+04,8.776999E+03,4.023528E-01,7.680061E-01,7.852134E+03,1.232022E+04,2.655094E-01,1.078014E+00
17:10:00,4.454124E+03,2.844923E+04,1.506215E-01,2.489286E+00,7.791872E+03,2.548694E+04,2.634914E-01,2.230050E+00,2.178830E+04,3.018582E+04,7.367972E-01,2.641180E+00,7.962528E+03,6.523986E+03,2.692414E-01,5.708656E-01,5.286551E+03,3.959575E+03,1.787566E-01,3.464756E-01,7.816182E+03,5.915579E+03,2.642928E-01,5.176365E-01,5.276071E+03,1.035664E+04,1.784022E-01,9.062078E-01,8.760721E+03,8.406760E+03,2.962315E-01,7.356050E-01,5.765498E+03,5.219269E+03,1.949517E-01,4.566966E-01,8.634928E+03,7.772248E+03,2.919780E-01,6.800916E-01,5.799035E+03,1.163552E+04,1.960857E-01,1.018104E+00,1.199404E+04,9.415318E+03,4.055633E-01,8.238530E-01,7.792033E+03,5.869035E+03,2.634771E-01,5.135507E-01,1.189558E+04,8.808118E+03,4.022339E-01,7.707294E-01,7.849932E+03,1.229385E+04,2.654349E-01,1.075705E+00
17:20:00,4.424455E+03,2.902293E+04,1.496182E-01,2.539489E+00,7.787347E+03,2.548161E+04,2.633384E-01,2.229583E+00,2.177175E+04,3.025570E+04,7.362375E-01,2.647294E+00,7.962386E+03,6.435943E+03,2.692366E-01,5.631625E-01,5.286464E+03,3.907996E+03,1.787536E-01,3.419623E-01,7.816037E+03,5.955400E+03,2.642879E-01,5.211218E-01,5.275984E+03,1.027559E+04,1.783993E-01,8.991143E-01,8.759692E+03,8.314170E+03,2.961967E-01,7.275040E-01,5.764848E+03,5.162082E+03,1.949297E-01,4.516927E-01,8.633893E+03,7.809591E+03,2.919429E-01,6.833598E-01,5.798385E+03,1.154986E+04,1.960637E-01,1.010607E+00,1.199062E+04,9.338810E+03,4.054477E-01,8.171591E-01,7.789880E+03,5.821505E+03,2.634043E-01,5.093918E-01,1.189214E+04,8.861708E+03,4.021178E-01,7.754192E-01,7.847780E+03,1.221801E+04,2.653621E-01,1.069068E+00
17:30:00,4.393965E+03,2.961606E+04,1.485871E-01,2.591390E+00,7.782859E+03,2.548756E+04,2.631866E-01,2.230104E+00,2.175557E+04,3.033043E+04,7.356903E-01,2.653832E+00,7.962165E+03,6.348664E+03,2.692291E-01,5.555261E-01,5.286329E+03,3.856002E+03,1.787491E-01,3.374129E-01,7.815813E+03,6.010684E+03,2.642804E-01,5.259603E-01,5.275849E+03,1.015156E+04,1.783947E-01,8.882611E-01,8.758671E+03,8.221712E+03,2.961622E-01,7.194145E-01,5.764204E+03,5.104115E+03,1.949079E-01,4.466207E-01,8.632866E+03,7.862613E+03,2.919082E-01,6.880002E-01,5.797741E+03,1.141980E+04,1.960419E-01,9.992261E-01,1.198728E+04,9.260886E+03,4.053348E-01,8.103413E-01,7.787775E+03,5.772214E+03,2.633332E-01,5.050788E-01,1.188878E+04,8.929638E+03,4.020043E-01,7.813638E-01,7.845677E+03,1.209654E+04,2.652910E-01,1.058438E+00
17:40:00,4.362785E+03,3.022667E+04,1.475328E-01,2.644820E+00,7.778406E+03,2.550479E+04,2.630360E-01,2.231612E+00,2.173975E+04,3.040979E+04,7.351553E-01,2.660776E+00,7.961880E+03,6.259189E+03,2.692194E-01,5.476974E-01,5.286154E+03,3.802767E+03,1.787432E-01,3.327548E-01,7.815525E+03,6.073760E+03,2.642706E-01,5.314805E-01,5.275675E+03,9.984844E+03,1.783888E-01,8.736723E-01,8.757658E+03,8.126352E+03,2.961279E-01,7.110709E-01,5.763564E+03,5.044523E+03,1.948863E-01,4.414064E-01,8.631846E+03,7.923372E+03,2.918737E-01,6.933174E-01,5.797101E+03,1.124575E+04,1.960203E-01,9.839957E-01,1.198401E+04,9.178436E+03,4.052244E-01,8.031272E-01,7.785719E+03,5.720260E+03,2.632636E-01,5.005329E-01,1.188550E+04,9.003838E+03,4.018934E-01,7.878570E-01,7.843623E+03,1.192976E+04,2.652216E-01,1.043844E+00
17:50:00,4.331018E+03,3.085160E+04,1.464585E-01,2.699502E+00,7.773987E+03,2.553141E+04,2.628866E-01,2.233942E+00,2.172428E+04,3.049167E+04,7.346324E-01,2.667940E+00,7.961543E+03,6.166023E+03,2.692081E-01,5.395454E-01,5.285948E+03,3.747920E+03,1.787362E-01,3.279556E-01,7.815186E+03,6.136820E+03,2.642591E-01,5.369990E-01,5.275469E+03,9.780760E+03,1.783819E-01,8.558143E-01,8.756653E+03,8.026612E+03,2.960940E-01,7.023438E-01,5.762930E+03,4.982967E+03,1.948649E-01,4.360203E-01,8.630835E+03,7.983852E+03,2.918395E-01,6.986101E-01,5.796467E+03,1.103355E+04,1.959989E-01,9.654277E-01,1.198083E+04,9.089928E+03,4.051166E-01,7.953829E-01,7.783711E+03,5.665281E+03,2.631957E-01,4.957222E-01,1.188230E+04,9.076194E+03,4.017850E-01,7.941886E-01,7.841616E+03,1.172358E+04,2.651537E-01,1.025802E+00
18:00:00,4.298744E+03,3.148531E+04,1.453671E-01,2.754950E+00,7.769603E+03,2.556266E+04,2.627383E-01,2.236677E+00,2.170916E+04,3.057096E+04,7.341212E-01,2.674877E+00,7.961164E+03,6.067963E+03,2.691952E-01,5.309652E-01,5.285716E+03,3.691153E+03,1.787284E-01,3.229884E-01,7.814804E+03,6.191376E+03,2.642462E-01,5.417732E-01,5.275237E+03,9.542819E+03,1.783740E-01,8.349940E-01,8.755656E+03,7.921306E+03,2.960602E-01,6.931296E-01,5.762300E+03,4.919169E+03,1.948436E-01,4.304380E-01,8.629832E+03,8.035296E+03,2.918056E-01,7.031118E-01,5.795837E+03,1.078737E+04,1.959776E-01,9.438867E-01,1.197771E+04,8.994166E+03,4.050113E-01,7.870038E-01,7.781749E+03,5.606966E+03,2.631294E-01,4.906197E-01,1.187917E+04,9.137829E+03,4.016792E-01,7.995818E-01,7.839656E+03,1.148209E+04,2.650874E-01,1.004672E+00
18:10:00,4.480967E+03,3.002174E+04,1.515292E-01,2.626890E+00,7.765103E+03,2.559166E+04,2.625862E-01,2.239214E+00,2.169397E+04,3.064043E+04,7.336074E-01,2.680956E+00,8.257069E+03,5.962010E+03,2.792025E-01,5.216942E-01,5.483000E+03,3.630956E+03,1.854003E-01,3.177211E-01,8.110708E+03,6.225557E+03,2.742534E-01,5.447641E-01,5.472521E+03,9.261486E+03,1.850460E-01,8.103772E-01,9.051091E+03,7.808552E+03,3.060517E-01,6.832636E-01,5.959290E+03,4.852213E+03,2.015056E-01,4.245793E-01,8.925262E+03,8.066471E+03,3.017969E-01,7.058395E-01,5.992828E+03,1.049893E+04,2.026397E-01,9.186479E-01,1.227125E+04,8.889074E+03,4.149389E-01,7.778082E-01,7.977553E+03,5.544449E+03,2.697515E-01,4.851494E-01,1.217269E+04,9.177497E+03,4.116063E-01,8.030525E-01,8.035461E+03,1.119696E+04,2.717096E-01,9.797234E-01
18:20:00,4.684918E+03,2.839446E+04,1.584261E-01,2.484478E+00,7.767246E+03,2.561075E+04,2.626587E-01,2.240885E+00,2.174530E+04,3.069212E+04,7.353431E-01,2.685478E+00,8.554129E+03,5.844956E+03,2.892479E-01,5.114517E-01,5.680979E+03,3.565672E+03,1.920951E-01,3.120085E-01,8.407742E+03,6.226314E+03,2.842979E-01,5.448296E-01,5.670499E+03,8.925752E+03,1.917408E-01,7.810004E-01,9.347471E+03,7.687048E+03,3.160741E-01,6.726318E-01,6.156854E+03,4.781632E+03,2.081864E-01,4.184034E-01,9.221612E+03,8.066073E+03,3.118182E-01,7.058042E-01,6.190392E+03,1.015949E+04,2.093204E-01,8.889468E-01,1.257848E+04,8.773318E+03,4.253282E-01,7.676794E-01,8.181992E+03,5.477175E+03,2.766646E-01,4.792628E-01,1.247988E+04,9.183423E+03,4.219938E-01,8.035704E-01,8.239905E+03,1.085951E+04,2.786229E-01,9.501964E-01
18:30:00,4.904385E+03,2.669638E+04,1.658476E-01,2.335876E+00,7.779779E+03,2.561306E+04,2.630825E-01,2.241087E+00,2.189848E+04,3.071886E+04,7.405230E-01,2.687818E+00,8.853590E+03,5.715321E+03,2.993715E-01,5.001081E-01,5.880448E+03,3.494515E+03,1.988383E-01,3.057821E-01,8.707160E+03,6.178756E+03,2.944202E-01,5.406670E-01,5.869968E+03,8.523372E+03,1.984839E-01,7.457919E-01,9.646004E+03,7.555648E+03,3.261660E-01,6.611341E-01,6.355766E+03,4.706872E+03,2.149105E-01,4.118618E-01,9.520098E+03,8.017807E+03,3.219086E-01,7.015798E-01,6.389303E+03,9.756876E+03,2.160445E-01,8.537185E-01,1.290764E+04,8.645717E+03,4.364539E-01,7.565141E-01,8.400302E+03,5.404534E+03,2.840436E-01,4.729067E-01,1.280903E+04,9.139142E+03,4.331196E-01,7.996947E-01,8.458221E+03,1.045752E+04,2.860020E-01,9.150223E-01
18:40:00,5.135564E+03,2.493808E+04,1.736652E-01,2.182012E+00,7.800732E+03,2.559348E+04,2.637910E-01,2.239374E+00,2.213690E+04,3.071536E+04,7.485856E-01,2.687510E+00,9.155511E+03,5.571668E+03,3.095750E-01,4.875379E-01,6.081467E+03,3.416357E+03,2.056315E-01,2.989430E-01,9.009039E+03,6.066978E+03,3.046223E-01,5.308845E-01,6.070987E+03,8.034288E+03,2.052771E-01,7.029967E-01,9.946759E+03,7.412232E+03,3.363294E-01,6.485849E-01,6.556091E+03,4.626491E+03,2.216799E-01,4.048283E-01,9.820808E+03,7.904598E+03,3.320707E-01,6.916724E-01,6.589627E+03,9.270028E+03,2.228138E-01,8.111192E-01,1.325594E+04,8.504074E+03,4.482224E-01,7.441201E-01,8.630771E+03,5.324914E+03,2.918304E-01,4.659398E-01,1.315748E+04,9.027296E+03,4.448930E-01,7.899066E-01,8.688692E+03,9.969854E+03,2.937888E-01,8.723514E-01
18:50:00,5.374971E+03,2.312569E+04,1.817610E-01,2.023420E+00,7.827513E+03,2.554802E+04,2.646966E-01,2.235395E+00,2.244044E+04,3.067740E+04,7.588502E-01,2.684188E+00,9.459240E+03,5.416207E+03,3.198379E-01,4.739344E-01,6.283632E+03,3.332052E+03,2.124622E-01,2.915659E-01,9.312738E+03,5.888295E+03,3.148843E-01,5.152470E-01,6.273152E+03,7.460583E+03,2.121079E-01,6.527968E-01,1.024913E+04,7.258393E+03,3.465458E-01,6.351237E-01,6.757451E+03,4.540819E+03,2.284830E-01,3.973319E-01,1.012315E+04,7.723284E+03,3.422860E-01,6.758052E-01,6.790985E+03,8.699874E+03,2.296168E-01,7.612304E-01,1.361912E+04,8.349967E+03,4.604911E-01,7.306354E-01,8.870691E+03,5.238795E+03,2.999350E-01,4.584043E-01,1.352096E+04,8.844516E+03,4.571722E-01,7.739112E-01,8.928614E+03,9.397205E+03,3.018935E-01,8.222444E-01
19:00:00,5.620339E+03,2.126296E+04,1.900584E-01,1.860426E+00,7.858461E+03,2.547399E+04,2.657432E-01,2.228917E+00,2.279594E+04,3.060222E+04,7.708719E-01,2.677609E+00,9.764280E+03,5.252354E+03,3.301440E-01,4.595965E-01,6.486629E+03,3.242953E+03,2.193204E-01,2.837694E-01,9.617757E+03,5.647384E+03,3.251899E-01,4.941641E-01,6.476149E+03,6.821204E+03,2.189661E-01,5.968502E-01,1.055269E+04,7.097145E+03,3.568009E-01,6.210141E-01,6.959564E+03,4.450989E+03,2.353108E-01,3.894716E-01,1.042668E+04,7.478161E+03,3.525403E-01,6.543543E-01,6.993097E+03,8.064328E+03,2.364445E-01,7.056196E-01,1.399426E+04,8.186398E+03,4.731628E-01,7.163228E-01,9.118211E+03,5.147306E+03,3.082957E-01,4.503989E-01,1.389655E+04,8.594901E+03,4.698592E-01,7.520675E-01,9.176137E+03,8.757314E+03,3.102541E-01,7.662537E-01
19:10:00,5.685584E+03,2.069491E+04,1.922648E-01,1.810718E+00,7.892797E+03,2.537289E+04,2.669043E-01,2.220070E+00,2.319601E+04,3.049129E+04,7.844007E-01,2.667902E+00,9.774001E+03,5.089588E+03,3.304619E-01,4.453538E-01,6.492722E+03,3.154271E+03,2.195190E-01,2.760092E-01,9.627465E+03,5.377221E+03,3.255075E-01,4.705216E-01,6.482242E+03,6.175634E+03,2.191647E-01,5.403619E-01,1.056073E+04,6.937133E+03,3.570611E-01,6.070127E-01,6.964646E+03,4.361924E+03,2.354746E-01,3.816782E-01,1.043470E+04,7.202603E+03,3.528001E-01,6.302404E-01,6.998178E+03,7.421730E+03,2.366082E-01,6.493919E-01,1.408297E+04,8.022341E+03,4.761463E-01,7.019675E-01,9.174455E+03,5.055298E+03,3.101866E-01,4.423480E-01,1.398583E+04,8.312237E+03,4.728620E-01,7.273321E-01,9.232384E+03,8.108696E+03,3.121451E-01,7.094995E-01
19:20:00,5.734707E+03,2.019096E+04,1.939259E-01,1.766634E+00,7.923218E+03,2.525193E+04,2.679330E-01,2.209485E+00,2.356850E+04,3.035187E+04,7.969968E-01,2.655702E+00,9.783356E+03,4.934848E+03,3.307678E-01,4.318136E-01,6.498620E+03,3.069552E+03,2.197112E-01,2.685961E-01,9.636835E+03,5.104943E+03,3.258141E-01,4.466946E-01,6.488141E+03,5.567399E+03,2.193569E-01,4.871410E-01,1.056858E+04,6.784222E+03,3.573153E-01,5.936329E-01,6.969636E+03,4.276475E+03,2.356356E-01,3.742014E-01,1.044257E+04,6.923450E+03,3.530549E-01,6.058125E-01,7.003167E+03,6.814659E+03,2.367692E-01,5.962735E-01,1.416690E+04,7.863725E+03,4.789692E-01,6.880886E-01,9.227726E+03,4.965782E+03,3.119777E-01,4.345153E-01,1.407047E+04,8.024195E+03,4.757090E-01,7.021266E-01,9.285655E+03,7.494442E+03,3.139361E-01,6.557528E-01
19:30:00,5.772116E+03,1.970043E+04,1.951910E-01,1.723723E+00,7.945644E+03,2.512071E+04,2.686914E-01,2.198003E+00,2.387369E+04,3.019370E+04,8.073171E-01,2.641861E+00,9.790972E+03,4.792367E+03,3.310175E-01,4.193463E-01,6.503449E+03,2.990839E+03,2.198691E-01,2.617086E-01,9.644491E+03,4.851108E+03,3.260652E-01,4.244823E-01,6.492969E+03,5.025662E+03,2.195148E-01,4.397395E-01,1.057493E+04,6.642467E+03,3.575216E-01,5.812295E-01,6.973692E+03,4.196518E+03,2.357671E-01,3.672052E-01,1.044895E+04,6.663046E+03,3.532624E-01,5.830260E-01,7.007222E+03,6.272431E+03,2.369006E-01,5.488295E-01,1.423680E+04,7.714664E+03,4.813220E-01,6.750460E-01,9.272133E+03,4.880734E+03,3.134721E-01,4.270737E-01,1.414112E+04,7.753396E+03,4.780872E-01,6.784308E-01,9.330062E+03,6.944214E+03,3.154305E-01,6.076092E-01
