Date/Time,Cooling:Electricity [J](Hourly),Heating:NaturalGas [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),WaterSystems:NaturalGas [J](Hourly)
2020-05-17T06:00:00Z,0,0,122376461.8,19298995.28,0,77195981.14,12588887.23,30384.33882,3971433.949
2020-05-17T07:00:00Z,0,0,101000744.4,57896985.85,0,117654442.7,12588887.23,30384.33882,3972972.305
2020-05-17T08:00:00Z,0,0,33723655.04,173690957.6,0,253451924.6,12919575.91,30384.33882,7879588.598
2020-05-17T09:00:00Z,0,0,15127816.27,173690957.6,0,223397067.4,12588887.23,30384.33882,7879877.177
2020-05-17T10:00:00Z,2745138.114,0,8226641.363,173690957.6,0,216461331.2,12588887.23,30384.33882,7880119.666
2020-05-17T11:00:00Z,6366310.087,0,3743037.604,173690957.6,0,223397067.4,12656689.18,30384.33882,7883363.215
2020-05-17T12:00:00Z,6594647.227,0,3767330.055,173690957.6,0,221437412.8,12899562.12,30384.33882,11792922.44
2020-05-17T13:00:00Z,11000350.83,0,345368.2016,173690957.6,0,229176847.7,12991450.75,30384.33882,11792944.41
2020-05-17T14:00:00Z,13828223.32,0,0,173690957.6,0,216461331.2,12715455.24,30384.33882,3975387.514
2020-05-17T15:00:00Z,9827087.085,0,600875.8536,173690957.6,0,216461331.2,12736798.15,30384.33882,7878673.887
2020-05-17T16:00:00Z,6825653.013,0,2327814.678,173690957.6,0,226864935.6,13040326.71,30384.33882,7881884.68
2020-05-17T17:00:00Z,1898422.715,0,11336251.71,135092967,0,226061237,13345928.41,30384.33882,7876521.921
2020-05-17T18:00:00Z,0,0,28645583.05,96494976.42,0,129665444.2,12588887.23,30384.33882,3973245.211
2020-05-17T19:00:00Z,0,0,40883788,96494976.42,0,120417795.9,12588887.23,30384.33882,3972085.546
2020-05-17T20:00:00Z,0,0,64216602.04,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972555.62
2020-05-17T21:00:00Z,0,0,75253558.36,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3971130.445
2020-05-17T22:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-05-17T23:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-18T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970626.992
2020-05-18T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-18T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970713.291
2020-05-18T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-18T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970798.798
2020-05-18T05:00:00Z,0,0,0,19298995.28,26647200,77195981.14,0,30384.33882,72000
2020-05-18T06:00:00Z,0,0,111349281.9,19298995.28,0,77195981.14,12588887.23,30384.33882,3971166.465
2020-05-18T07:00:00Z,0,0,92367951.37,57896985.85,0,117654442.7,12588887.23,30384.33882,3972921.058
2020-05-18T08:00:00Z,6834298.827,0,30109679.13,173690957.6,0,253451924.6,12916508.57,30384.33882,7879786.474
2020-05-18T09:00:00Z,25682926.59,0,10876639.36,173690957.6,0,223397067.4,12588887.23,30384.33882,7880352.396
2020-05-18T10:00:00Z,26215092.91,0,4535576.52,173690957.6,0,216461331.2,12588887.23,30384.33882,7880631.049
2020-05-18T11:00:00Z,32802127.29,0,1300985.55,173690957.6,0,223397067.4,12668671.03,30384.33882,7883452.264
2020-05-18T12:00:00Z,43371650.41,0,824736.3542,173690957.6,0,221437412.8,12925002.57,30384.33882,11793833.38
2020-05-18T13:00:00Z,45201378.12,0,0,173690957.6,0,229176847.7,13022197.24,30384.33882,11791702.58
2020-05-18T14:00:00Z,45132840.93,0,0,173690957.6,0,216461331.2,12743972.06,30384.33882,3975489.498
2020-05-18T15:00:00Z,43370404.76,0,0,173690957.6,0,216461331.2,12783751.49,30384.33882,7878553.342
2020-05-18T16:00:00Z,42821443.31,0,0,173690957.6,0,226864935.6,13120669.35,30384.33882,7882608.421
2020-05-18T17:00:00Z,43560017.27,0,7445.784354,135092967,0,226061237,13438751.39,30384.33882,7876189.603
2020-05-18T18:00:00Z,37559814.23,0,10401880.75,96494976.42,0,129665444.2,12588887.23,30384.33882,3973236.785
2020-05-18T19:00:00Z,22372721.42,0,21961485.78,96494976.42,0,120417795.9,12588887.23,30384.33882,3972234.666
2020-05-18T20:00:00Z,9273127.535,0,42229494.36,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972610.744
2020-05-18T21:00:00Z,1756243.327,0,54767921.72,57896985.85,53294400,96494976.42,12588887.23,30384.33882,72000
2020-05-18T22:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970573.775
2020-05-18T23:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-19T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970492.2
2020-05-19T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-19T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970612.853
2020-05-19T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-19T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970721.162
2020-05-19T05:00:00Z,0,0,0,19298995.28,26647200,77195981.14,0,30384.33882,72000
2020-05-19T06:00:00Z,0,0,102619016.3,19298995.28,0,77195981.14,12589688.94,30384.33882,3970797.534
2020-05-19T07:00:00Z,0,0,86662341.16,57896985.85,0,117654442.7,12588887.23,30384.33882,3972944.793
2020-05-19T08:00:00Z,0,0,30469278.49,173690957.6,0,253451924.6,12944778.88,30384.33882,7878991.602
2020-05-19T09:00:00Z,1410258.19,0,13847233.21,173690957.6,0,223397067.4,12588887.23,30384.33882,3975836.632
2020-05-19T10:00:00Z,14793880.26,0,5092689.441,173690957.6,0,216461331.2,12588926.08,30384.33882,7880823.529
2020-05-19T11:00:00Z,33230807.79,0,2206011.554,173690957.6,0,223397067.4,12685834.07,30384.33882,11788920.38
2020-05-19T12:00:00Z,53876767.84,0,1610032.246,173690957.6,0,221437412.8,12955500.29,30384.33882,11793200.61
2020-05-19T13:00:00Z,69338834.73,0,0,173690957.6,0,229176847.7,13099132.01,30384.33882,7886086.815
2020-05-19T14:00:00Z,67949884.16,0,0,173690957.6,0,216461331.2,12991618.8,30384.33882,7879084.767
2020-05-19T15:00:00Z,62901982.57,0,0,173690957.6,0,216461331.2,13072672.09,30384.33882,7878515.227
2020-05-19T16:00:00Z,63072432.41,0,0,173690957.6,0,226864935.6,13955639.94,30384.33882,7882206.901
2020-05-19T17:00:00Z,60700883.94,0,0,135092967,0,226061237,14154628.34,30384.33882,3974082.417
2020-05-19T18:00:00Z,46308731.64,0,1334326.689,96494976.42,0,129665444.2,12597516.82,30384.33882,7874756.45
2020-05-19T19:00:00Z,33260394.78,0,5737615.359,96494976.42,0,120417795.9,12588887.23,30384.33882,72000
2020-05-19T20:00:00Z,18364456.89,0,18435779.51,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972781.654
2020-05-19T21:00:00Z,3729932.594,0,34412006.91,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3971271.199
2020-05-19T22:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-05-19T23:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970321.858
2020-05-20T00:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-20T01:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3970492.857
2020-05-20T02:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-20T03:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3970632.366
2020-05-20T04:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-20T05:00:00Z,0,0,0,9649497.642,26647200,57896985.85,0,30384.33882,3971279.059
2020-05-20T06:00:00Z,0,0,100869653.5,19298995.28,0,77195981.14,12588887.23,30384.33882,72000
2020-05-20T07:00:00Z,3208088.728,0,64042641.67,19298995.28,0,95691277.84,12588887.23,30384.33882,3971480.188
2020-05-20T08:00:00Z,22955621.2,0,37497927.63,96494976.42,0,112678361,12588887.23,30384.33882,3972337.158
2020-05-20T09:00:00Z,42701794.7,0,20108984.49,96494976.42,0,120770053.3,12604593.19,30384.33882,3973253.477
2020-05-20T10:00:00Z,62442257.3,0,12787552.79,96494976.42,0,117302185.2,12590271.74,30384.33882,3972957.965
2020-05-20T11:00:00Z,73379566.11,0,8793387.809,96494976.42,0,125393877.5,12588887.23,30384.33882,3973552.619
2020-05-20T12:00:00Z,81451937.49,0,5355372.247,96494976.42,0,120770053.3,12588887.23,30384.33882,7874080.693
2020-05-20T13:00:00Z,87548283.47,0,595091.1742,96494976.42,0,111522405,12624466.18,30384.33882,3972954.493
2020-05-20T14:00:00Z,91725630.69,0,0,28948492.93,0,76794131.85,12588887.23,30384.33882,3972181.671
2020-05-20T15:00:00Z,91381962.28,0,1347745.044,28948492.93,0,72170307.67,12588887.23,30384.33882,72000
2020-05-20T16:00:00Z,86066114.89,0,3366346.986,28948492.93,0,73326263.72,12602253.17,30384.33882,3972090.867
2020-05-20T17:00:00Z,79281066.8,0,9470242.05,9649497.642,0,64832722.12,12594166.14,30384.33882,3970896.286
2020-05-20T18:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,72000
2020-05-20T19:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,3970914.559
2020-05-20T20:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-20T21:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3971196.887
2020-05-20T22:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3970562.253
2020-05-20T23:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-21T00:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-21T01:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3970356.991
2020-05-21T02:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-21T03:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3969546.893
2020-05-21T04:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-21T05:00:00Z,0,0,0,9649497.642,26647200,57896985.85,0,30384.33882,3970625.133
2020-05-21T06:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,72000
2020-05-21T07:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,72000
2020-05-21T08:00:00Z,6592601.804,0,0,9649497.642,0,57896985.85,2072169.322,30384.33882,3970740.846
2020-05-21T09:00:00Z,40500235.24,0,0,9649497.642,0,57896985.85,8715280.507,30384.33882,72000
2020-05-21T10:00:00Z,44527401.21,0,0,9649497.642,0,57896985.85,7101274.081,30384.33882,3970719.334
2020-05-21T11:00:00Z,27033316.1,0,0,9649497.642,0,57896985.85,3964782.691,30384.33882,72000
2020-05-21T12:00:00Z,5364245.816,0,0,9649497.642,0,57896985.85,712642.6851,30384.33882,3970784.309
2020-05-21T13:00:00Z,38428929.84,0,0,9649497.642,0,57896985.85,4972697.394,30384.33882,72000
2020-05-21T14:00:00Z,42579565.47,0,0,9649497.642,0,57896985.85,5328611.224,30384.33882,3971130.815
2020-05-21T15:00:00Z,60397268.33,0,0,9649497.642,0,57896985.85,7663734.458,30384.33882,72000
2020-05-21T16:00:00Z,76442178.27,0,0,9649497.642,0,57896985.85,9845061.362,30384.33882,3970775.592
2020-05-21T17:00:00Z,68572029.56,0,0,9649497.642,0,57896985.85,9079679.549,30384.33882,72000
2020-05-21T18:00:00Z,69542306.15,0,0,9649497.642,0,57896985.85,9707090.829,30384.33882,72000
2020-05-21T19:00:00Z,26263428.13,0,0,9649497.642,0,57896985.85,4325405.93,30384.33882,3970896.57
2020-05-21T20:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-21T21:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3970792.025
2020-05-21T22:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-21T23:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3970705.91
2020-05-22T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-22T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-22T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970537.205
2020-05-22T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-22T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970694.077
2020-05-22T05:00:00Z,0,0,0,19298995.28,26647200,77195981.14,0,30384.33882,72000
2020-05-22T06:00:00Z,2474145.955,0,70027270.9,19298995.28,0,77195981.14,12588887.23,30384.33882,3971315.074
2020-05-22T07:00:00Z,42070225.5,0,40112555.36,57896985.85,0,117654442.7,12588887.23,30384.33882,3972950.107
2020-05-22T08:00:00Z,78156121.92,0,7336057.971,173690957.6,0,253451924.6,13564858.32,30384.33882,7879385.79
2020-05-22T09:00:00Z,93577567.37,0,1427197.487,173690957.6,0,223397067.4,13736577.46,30384.33882,7880223.089
2020-05-22T10:00:00Z,103182601.9,0,0,173690957.6,0,216461331.2,13585783.39,30384.33882,7880436.303
2020-05-22T11:00:00Z,105692409.9,0,0,173690957.6,0,223397067.4,13410290.29,30384.33882,7883118.496
2020-05-22T12:00:00Z,110564735.1,0,0,173690957.6,0,221437412.8,13727741.06,30384.33882,11794202.92
2020-05-22T13:00:00Z,124068379.5,0,0,173690957.6,0,229176847.7,14569569.21,30384.33882,7884714.39
2020-05-22T14:00:00Z,126243520.9,0,0,173690957.6,0,216461331.2,14752529.23,30384.33882,7878996.025
2020-05-22T15:00:00Z,131517244.6,0,0,173690957.6,0,216461331.2,15909245.4,30384.33882,7878370.927
2020-05-22T16:00:00Z,138231610.3,0,0,173690957.6,0,226864935.6,17311233.94,30384.33882,7881811.145
2020-05-22T17:00:00Z,130268494.3,0,0,135092967,0,226061237,16875550.58,30384.33882,3973991.811
2020-05-22T18:00:00Z,104960418.4,0,0,96494976.42,0,129665444.2,13962875.83,30384.33882,7874802.778
2020-05-22T19:00:00Z,86543970.44,0,0,96494976.42,0,120417795.9,12867213.88,30384.33882,3972325.653
2020-05-22T20:00:00Z,73289946.86,0,1716906.461,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972638.192
2020-05-22T21:00:00Z,61010299.23,0,4601959.242,57896985.85,53294400,96494976.42,12588887.23,30384.33882,72000
2020-05-22T22:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970526.188
2020-05-22T23:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-23T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-23T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970682.828
2020-05-23T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-23T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970829.22
2020-05-23T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-23T05:00:00Z,0,0,0,19298995.28,17764800,77195981.14,0,30384.33882,3971075.569
2020-05-23T06:00:00Z,11035549.85,0,29309431.38,19298995.28,0,77195981.14,12897477.05,30384.33882,72000
2020-05-23T07:00:00Z,37494209.61,0,22629165.73,57896985.85,0,117654442.7,12588887.23,30384.33882,3973035.811
2020-05-23T08:00:00Z,63752221.65,0,1860692.649,173690957.6,0,253451924.6,13161815.67,30384.33882,7878435.684
2020-05-23T09:00:00Z,77092780.39,0,0,173690957.6,0,223397067.4,12764588.61,30384.33882,7879518.88
2020-05-23T10:00:00Z,91579482.55,0,0,173690957.6,0,216461331.2,12795131.91,30384.33882,7880598.77
2020-05-23T11:00:00Z,92733157.73,0,0,173690957.6,0,223397067.4,13129193.34,30384.33882,7883117.989
2020-05-23T12:00:00Z,79589595.72,0,0,173690957.6,0,221437412.8,13283013.42,30384.33882,11793495.45
2020-05-23T13:00:00Z,72195757.29,0,0,173690957.6,0,229176847.7,13837993.07,30384.33882,11792157.36
2020-05-23T14:00:00Z,72328846.25,0,0,173690957.6,0,216461331.2,13878511.73,30384.33882,7878546.272
2020-05-23T15:00:00Z,75143803.05,0,0,173690957.6,0,216461331.2,14127475.01,30384.33882,3975182.781
2020-05-23T16:00:00Z,83942670.75,0,0,173690957.6,0,226864935.6,14592402.69,30384.33882,7881600.398
2020-05-23T17:00:00Z,100703988.1,0,0,135092967,0,226061237,14174232.75,30384.33882,7876305.675
2020-05-23T18:00:00Z,85331661.12,0,448048.0135,96494976.42,0,129665444.2,12588887.23,30384.33882,3973206.784
2020-05-23T19:00:00Z,62782490.97,0,3720798.744,96494976.42,0,120417795.9,12588887.23,30384.33882,3972234.605
2020-05-23T20:00:00Z,44766975.61,0,13855233.57,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972615.795
2020-05-23T21:00:00Z,37324292.84,0,23252018.64,57896985.85,53294400,96494976.42,12588887.23,30384.33882,72000
2020-05-23T22:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970985.478
2020-05-23T23:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-24T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970222.455
2020-05-24T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-24T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970514.099
2020-05-24T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-24T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970700.511
2020-05-24T05:00:00Z,0,0,0,19298995.28,17764800,77195981.14,0,30384.33882,72000
2020-05-24T06:00:00Z,29260596.77,0,40119511.76,19298995.28,0,77195981.14,12866779.36,30384.33882,3970943.328
2020-05-24T07:00:00Z,38185299.33,0,34740120.23,57896985.85,0,117654442.7,12588887.23,30384.33882,3972839.908
2020-05-24T08:00:00Z,54767026.2,0,4362173.548,173690957.6,0,253451924.6,13136350.15,30384.33882,7878853.608
2020-05-24T09:00:00Z,66675352.04,0,318669.6622,173690957.6,0,223397067.4,12696997.1,30384.33882,3975738.186
2020-05-24T10:00:00Z,79988191.08,0,0,173690957.6,0,216461331.2,12629744.02,30384.33882,7880518.402
2020-05-24T11:00:00Z,100276001.5,0,0,173690957.6,0,223397067.4,13160894.04,30384.33882,11788149.74
2020-05-24T12:00:00Z,122655961.6,0,0,173690957.6,0,221437412.8,13723208.37,30384.33882,7885485.731
2020-05-24T13:00:00Z,146322664.9,0,0,173690957.6,0,229176847.7,15168505.92,30384.33882,11792094.88
2020-05-24T14:00:00Z,148848576.5,0,0,173690957.6,0,216461331.2,15412744.81,30384.33882,7878501.301
2020-05-24T15:00:00Z,145575623.2,0,0,173690957.6,0,216461331.2,15676916.89,30384.33882,7878166.926
2020-05-24T16:00:00Z,140397526.7,0,0,173690957.6,0,226864935.6,16785432.58,30384.33882,7881719.948
2020-05-24T17:00:00Z,130010874.5,0,0,135092967,0,226061237,16217135.12,30384.33882,3973997.586
2020-05-24T18:00:00Z,102256089.8,0,0,96494976.42,0,129665444.2,12908003.86,30384.33882,3973370.171
2020-05-24T19:00:00Z,75475965.81,0,845949.5118,96494976.42,0,120417795.9,12705983.75,30384.33882,3972282.573
2020-05-24T20:00:00Z,48655899.39,0,5152410.314,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972468.867
2020-05-24T21:00:00Z,36780120.14,0,12015490.35,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3971277.247
2020-05-24T22:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-05-24T23:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970682.779
2020-05-25T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-25T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970831.932
2020-05-25T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-25T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-25T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970453.346
2020-05-25T05:00:00Z,0,0,0,19298995.28,17764800,77195981.14,0,30384.33882,72000
2020-05-25T06:00:00Z,36623677.47,0,34647818.84,19298995.28,0,77195981.14,12940985.54,30384.33882,3971240.848
2020-05-25T07:00:00Z,58423147.3,0,19686706.9,57896985.85,0,117654442.7,12588887.23,30384.33882,3973229.12
2020-05-25T08:00:00Z,84665749.81,0,2470866.017,173690957.6,0,253451924.6,13540379.22,30384.33882,7879000.938
2020-05-25T09:00:00Z,107445396.9,0,86935.40556,173690957.6,0,223397067.4,13732836.02,30384.33882,7880030.955
2020-05-25T10:00:00Z,126718907,0,0,173690957.6,0,216461331.2,13961781.66,30384.33882,7880185.597
2020-05-25T11:00:00Z,136232342.6,0,0,173690957.6,0,223397067.4,14830299.92,30384.33882,7882730.318
2020-05-25T12:00:00Z,138621733,0,0,173690957.6,0,221437412.8,14821344.47,30384.33882,11793321.83
2020-05-25T13:00:00Z,142812885.8,0,0,173690957.6,0,229176847.7,16964894.96,30384.33882,7884989.978
2020-05-25T14:00:00Z,129376871.1,0,0,173690957.6,0,216461331.2,17023751.85,30384.33882,7878875.381
2020-05-25T15:00:00Z,123039865,0,0,173690957.6,0,216461331.2,17874378.96,30384.33882,7878240.932
2020-05-25T16:00:00Z,117952854.1,0,0,173690957.6,0,226864935.6,18861720.96,30384.33882,7881686.592
2020-05-25T17:00:00Z,98600689.86,0,0,135092967,0,226061237,17442414.76,30384.33882,3973970.494
2020-05-25T18:00:00Z,74017850.05,0,0,96494976.42,0,129665444.2,14076050.55,30384.33882,3973143.557
2020-05-25T19:00:00Z,49013106.87,0,182058.4151,96494976.42,0,120417795.9,13050589.13,30384.33882,3972312.68
2020-05-25T20:00:00Z,23669403.29,0,3441516.316,57896985.85,53294400,101118800.6,12589288.99,30384.33882,3972683.613
2020-05-25T21:00:00Z,5552529.058,0,10891542.39,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3970859.688
2020-05-25T22:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-05-25T23:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970504.612
2020-05-26T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-26T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970706.135
2020-05-26T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-26T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3969693.501
2020-05-26T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-05-26T05:00:00Z,0,0,0,19298995.28,17764800,77195981.14,0,30384.33882,3971269.249
2020-05-26T06:00:00Z,0,0,44287173.37,19298995.28,0,77195981.14,12914474.87,30384.33882,72000
2020-05-26T07:00:00Z,8166722.576,0,29714561.06,57896985.85,0,117654442.7,12588887.23,30384.33882,3972719.579
2020-05-26T08:00:00Z,27835926.66,0,5501950.232,173690957.6,0,253451924.6,13406298.17,30384.33882,7879144.987
2020-05-26T09:00:00Z,45951211.94,0,1130424.471,173690957.6,0,223397067.4,13562040.9,30384.33882,7879546.226
2020-05-26T10:00:00Z,60375019.47,0,0,173690957.6,0,216461331.2,13591839.9,30384.33882,7880506.39
2020-05-26T11:00:00Z,65830217.81,0,0,173690957.6,0,223397067.4,13850752.33,30384.33882,7882484.511
2020-05-26T12:00:00Z,72777840.89,0,0,173690957.6,0,221437412.8,14047521.48,30384.33882,11792920.32
2020-05-26T13:00:00Z,87741348.68,0,0,173690957.6,0,229176847.7,15637840.45,30384.33882,7884526.429
2020-05-26T14:00:00Z,98619166.26,0,0,173690957.6,0,216461331.2,15945772.99,30384.33882,7878799.042
2020-05-26T15:00:00Z,106007000.3,0,0,173690957.6,0,216461331.2,17091278.23,30384.33882,7878138.834
2020-05-26T16:00:00Z,98857858.15,0,0,173690957.6,0,226864935.6,17862910.04,30384.33882,7881380.323
2020-05-26T17:00:00Z,79059971.04,0,0,135092967,0,226061237,16031845.38,30384.33882,3973967.581
2020-05-26T18:00:00Z,53227629.82,0,0,96494976.42,0,129665444.2,13019210.21,30384.33882,7874591.527
2020-05-26T19:00:00Z,33062399.44,0,487219.6656,96494976.42,0,120417795.9,12779301.96,30384.33882,72000
2020-05-26T20:00:00Z,16332487.15,0,5067644.636,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972618.769
2020-05-26T21:00:00Z,2959228.239,0,14724852.42,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3970930.695
2020-05-26T22:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-05-26T23:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970393.087
2020-05-27T00:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-27T01:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3970638.599
2020-05-27T02:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-27T03:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3970826.547
2020-05-27T04:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-05-27T05:00:00Z,0,0,0,9649497.642,17764800,57896985.85,0,30384.33882,3970824.104
2020-05-27T06:00:00Z,0,0,66206768.4,19298995.28,0,77195981.14,12735900.74,30384.33882,72000
2020-05-27T07:00:00Z,18823932.65,0,42850875.56,19298995.28,0,95691277.84,12588887.23,30384.33882,3971502.681
2020-05-27T08:00:00Z,50561276.67,0,18714967.41,96494976.42,0,112678361,12588887.23,30384.33882,3972284.831
2020-05-27T09:00:00Z,63824107.76,0,9492490.453,96494976.42,0,120770053.3,12588887.23,30384.33882,3973160.275
2020-05-27T10:00:00Z,79062017.93,0,4957268.951,96494976.42,0,117302185.2,12602662.83,30384.33882,3972706.522
2020-05-27T11:00:00Z,92261925.85,0,2281288.667,96494976.42,0,125393877.5,12589164.21,30384.33882,3973455.514
2020-05-27T12:00:00Z,101774008,0,795323.5683,96494976.42,0,120770053.3,12701865.62,30384.33882,3972955.929
2020-05-27T13:00:00Z,110162682.6,0,0,96494976.42,0,111522405,12914973.8,30384.33882,3972883.633
2020-05-27T14:00:00Z,113013825.4,0,0,28948492.93,0,76794131.85,12725698.95,30384.33882,3972133.98
2020-05-27T15:00:00Z,116461216.6,0,0,28948492.93,0,72170307.67,12658113.76,30384.33882,3971837.271
